Image_Index,File_Name,Rule,Initial_Sum(R_out),Final_Sum(R_in),Absolute_Error,RCE_Value,RCE_Percentage(%)
5,n02691156_2138_airplane.jpg,z_plus,22.345211,7.806342,14.538869,0.6506480911977074,65.06480911977074
5,n02691156_2138_airplane.jpg,epsilon,22.345211,2823517200.0,2823517200.0,126358940.18644838,12635894018.644838
5,n02691156_2138_airplane.jpg,alpha_beta,22.345211,-1.161917e+19,1.161917e+19,5.199848179888017e+17,5.199848179888017e+19
5,n02691156_2138_airplane.jpg,composite,22.345211,676.35187,654.00665,29.26831400036627,2926.831400036627
6,n02484322_3182_monkey.jpg,z_plus,12.770178,5.4617066,7.308471,0.5723077073137282,57.230770731372814
6,n02484322_3182_monkey.jpg,epsilon,12.770178,25209352.0,25209340.0,1974079.007476346,197407900.74763462
6,n02484322_3182_monkey.jpg,alpha_beta,12.770178,2.474265e+19,2.474265e+19,1.9375337849023624e+18,1.9375337849023624e+20
6,n02484322_3182_monkey.jpg,composite,12.770178,169.18904,156.41887,12.24876199467027,1224.876199467027
7,n02274259_3025_butterfly.jpg,z_plus,14.7800865,6.525161,8.254926,0.5585167392358902,55.85167392358902
7,n02274259_3025_butterfly.jpg,epsilon,14.7800865,68203750.0,68203736.0,4614569.469224457,461456946.92244565
7,n02274259_3025_butterfly.jpg,alpha_beta,14.7800865,-2.2816707e+19,2.2816707e+19,1.5437465017890033e+18,1.5437465017890033e+20
7,n02274259_3025_butterfly.jpg,composite,14.7800865,733.23376,718.4537,48.60957163039601,4860.957163039601
8,n04252225_8055_snowplow.jpg,z_plus,11.024833,5.838996,5.185837,0.4703778207460202,47.03778207460202
8,n04252225_8055_snowplow.jpg,epsilon,11.024833,159673440.0,159673420.0,14483069.989428319,1448306998.942832
8,n04252225_8055_snowplow.jpg,alpha_beta,11.024833,5.3183976e+20,5.3183976e+20,4.824016553275594e+19,4.824016553275595e+21
8,n04252225_8055_snowplow.jpg,composite,11.024833,1373.6912,1362.6664,123.59973304243125,12359.973304243125
9,n02121808_538_domestic_cat.jpg,z_plus,16.919258,7.7081137,9.211144,0.5444177506317037,54.441775063170375
9,n02121808_538_domestic_cat.jpg,epsilon,16.919258,187429680.0,187429660.0,11077889.03540113,1107788903.540113
9,n02121808_538_domestic_cat.jpg,alpha_beta,16.919258,-1.6720956e+18,1.6720956e+18,9.882795260822634e+16,9.882795260822634e+18
9,n02121808_538_domestic_cat.jpg,composite,16.919258,1481.9629,1465.0436,86.5902966208915,8659.02966208915
10,n04026417_1879_purse.jpg,z_plus,19.096218,4.9945154,14.101703,0.738455258983627,73.8455258983627
10,n04026417_1879_purse.jpg,epsilon,19.096218,-416430720.0,416430750.0,21806975.05644202,2180697505.6442018
10,n04026417_1879_purse.jpg,alpha_beta,19.096218,-4.4513587e+21,4.4513587e+21,2.3310158537393376e+20,2.3310158537393376e+22
10,n04026417_1879_purse.jpg,composite,19.096218,190.67752,171.5813,8.985093165494286,898.5093165494286
11,n04254120_4148_soap_dispenser.jpg,z_plus,18.016172,5.910121,12.106051,0.6719546843506594,67.19546843506595
11,n04254120_4148_soap_dispenser.jpg,epsilon,18.016172,-1948518700.0,1948518700.0,108153863.74256887,10815386374.256887
11,n04254120_4148_soap_dispenser.jpg,alpha_beta,18.016172,1.2337072e+17,1.2337072e+17,6847776351518647.0,6.847776351518647e+17
11,n04254120_4148_soap_dispenser.jpg,composite,18.016172,136.51576,118.49959,6.57740086604313,657.740086604313
12,n07695742_612_pretzel.jpg,z_plus,12.942834,2.7729037,10.16993,0.7857576273870126,78.57576273870126
12,n07695742_612_pretzel.jpg,epsilon,12.942834,98118350.0,98118340.0,7580900.50039158,758090050.039158
12,n07695742_612_pretzel.jpg,alpha_beta,12.942834,3.1652026e+18,3.1652026e+18,2.4455251685109984e+17,2.4455251685109985e+19
12,n07695742_612_pretzel.jpg,composite,12.942834,44.116535,31.173702,2.408568515778744,240.8568515778744
13,n03642806_7780_laptop.jpg,z_plus,15.3197155,6.370936,8.94878,0.5841348724329524,58.413487243295236
13,n03642806_7780_laptop.jpg,epsilon,15.3197155,1132003000.0,1132003000.0,73891903.79776491,7389190379.776491
13,n03642806_7780_laptop.jpg,alpha_beta,15.3197155,-1.1312554e+22,1.1312554e+22,7.384310513303479e+20,7.384310513303479e+22
13,n03642806_7780_laptop.jpg,composite,15.3197155,628.66974,613.35004,40.03664667179651,4003.664667179651
14,n02076196_1965_seal.jpg,z_plus,9.266196,4.3825917,4.8836045,0.5270344371899339,52.70344371899339
14,n02076196_1965_seal.jpg,epsilon,9.266196,15437724.0,15437715.0,1666025.0420239787,166602504.20239785
14,n02076196_1965_seal.jpg,alpha_beta,9.266196,5.8694767e+19,5.8694767e+19,6.334289263358634e+18,6.334289263358634e+20
14,n02076196_1965_seal.jpg,composite,9.266196,53.444187,44.17799,4.767651014361393,476.7651014361393
15,n03793489_3923_computer_mouse.jpg,z_plus,15.490663,8.19058,7.300082,0.47125693759191045,47.125693759191044
15,n03793489_3923_computer_mouse.jpg,epsilon,15.490663,117167480.0,117167464.0,7563747.736864673,756374773.6864673
15,n03793489_3923_computer_mouse.jpg,alpha_beta,15.490663,4.937588e+20,4.937588e+20,3.1874607853473776e+19,3.1874607853473775e+21
15,n03793489_3923_computer_mouse.jpg,composite,15.490663,4430.0767,4414.586,284.9836742558517,28498.367425585173
16,n03188531_17375_diaper.jpg,z_plus,17.381886,14.11856,3.2633257,0.1877429054329364,18.774290543293638
16,n03188531_17375_diaper.jpg,epsilon,17.381886,-1112771000.0,1112771000.0,64019000.82170679,6401900082.170679
16,n03188531_17375_diaper.jpg,alpha_beta,17.381886,-1.5236754e+21,1.5236754e+21,8.76588109803419e+19,8.765881098034191e+21
16,n03188531_17375_diaper.jpg,composite,17.381886,8131.727,8114.345,466.8276753429451,46682.76753429451
17,n01674464_3490_lizard.jpg,z_plus,15.409535,8.67786,6.731675,0.4368512722369194,43.685127223691936
17,n01674464_3490_lizard.jpg,epsilon,15.409535,-60263796.0,60263812.0,3910813.0388359656,391081303.88359654
17,n01674464_3490_lizard.jpg,alpha_beta,15.409535,1.0032276e+19,1.0032276e+19,6.510433882690188e+17,6.510433882690187e+19
17,n01674464_3490_lizard.jpg,composite,15.409535,1218.6888,1203.2793,78.08666938593468,7808.666938593468
18,n01674464_134_lizard.jpg,z_plus,14.353413,5.646341,8.707071,0.6066202880995599,60.66202880995599
18,n01674464_134_lizard.jpg,epsilon,14.353413,-12003807.0,12003821.0,836304.3207997659,83630432.07997659
18,n01674464_134_lizard.jpg,alpha_beta,14.353413,-1.1471441e+22,1.1471441e+22,7.992134633496588e+20,7.992134633496588e+22
18,n01674464_134_lizard.jpg,composite,14.353413,1201.3895,1187.0361,82.70062064542103,8270.062064542102
19,n02118333_12193_fox.jpg,z_plus,17.205988,5.77006,11.435928,0.6646481672769573,66.46481672769573
19,n02118333_12193_fox.jpg,epsilon,17.205988,882651650.0,882651650.0,51299097.240121186,5129909724.012118
19,n02118333_12193_fox.jpg,alpha_beta,17.205988,-2.129347e+21,2.129347e+21,1.2375615677050095e+20,1.2375615677050095e+22
19,n02118333_12193_fox.jpg,composite,17.205988,520.5444,503.33838,29.25367499477742,2925.367499477742
20,n02454379_4660_armadillo.jpg,z_plus,16.164248,8.696762,7.4674854,0.4619754443547807,46.19754443547807
20,n02454379_4660_armadillo.jpg,epsilon,16.164248,427573700.0,427573660.0,26451813.71013437,2645181371.013437
20,n02454379_4660_armadillo.jpg,alpha_beta,16.164248,-4.2711076e+17,4.2711076e+17,2.6423175878919732e+16,2.642317587891973e+18
20,n02454379_4660_armadillo.jpg,composite,16.164248,589.68085,573.5166,35.48056295675079,3548.0562956750787
21,n02509815_44_red_panda.jpg,z_plus,10.023216,6.537936,3.48528,0.34772072661082976,34.77207266108297
21,n02509815_44_red_panda.jpg,epsilon,10.023216,7094346.0,7094336.0,707790.3762697142,70779037.62697142
21,n02509815_44_red_panda.jpg,alpha_beta,10.023216,-3.910126e+17,3.910126e+17,3.9010690379297064e+16,3.9010690379297065e+18
21,n02509815_44_red_panda.jpg,composite,10.023216,631.7811,621.75793,62.03177893719748,6203.177893719748
22,n03483316_230_hair_dryer.jpg,z_plus,18.602339,7.850273,10.752066,0.5779953681552571,57.79953681552571
22,n03483316_230_hair_dryer.jpg,epsilon,18.602339,56241220.0,56241200.0,3023340.270767918,302334027.07679176
22,n03483316_230_hair_dryer.jpg,alpha_beta,18.602339,5.081201e+17,5.081201e+17,2.7314849888894456e+16,2.7314849888894454e+18
22,n03483316_230_hair_dryer.jpg,composite,18.602339,1472.5619,1453.9596,78.16004272323879,7816.0042723238785
23,n03814639_2265_neck_brace.jpg,z_plus,7.9490075,3.1120467,4.836961,0.6084987069335372,60.84987069335372
23,n03814639_2265_neck_brace.jpg,epsilon,7.9490075,28403738.0,28403730.0,3573242.314417833,357324231.4417833
23,n03814639_2265_neck_brace.jpg,alpha_beta,7.9490075,4.2973214e+18,4.2973214e+18,5.406110566423086e+17,5.406110566423086e+19
23,n03814639_2265_neck_brace.jpg,composite,7.9490075,130.9157,122.96669,15.469439408088913,1546.9439408088913
24,n01662784_3789_turtle.jpg,z_plus,22.602358,8.742854,13.859504,0.6131884039966188,61.31884039966188
24,n01662784_3789_turtle.jpg,epsilon,22.602358,759582340.0,759582340.0,33606331.71654428,3360633171.654428
24,n01662784_3789_turtle.jpg,alpha_beta,22.602358,-3.5502784e+17,3.5502784e+17,1.570755759011674e+16,1.570755759011674e+18
24,n01662784_3789_turtle.jpg,composite,22.602358,341.24643,318.64407,14.097824456376582,1409.7824456376582
25,n03720891_5553_maraca.jpg,z_plus,17.583496,6.232396,11.3511,0.6455542121310962,64.55542121310963
25,n03720891_5553_maraca.jpg,epsilon,17.583496,432174140.0,432174100.0,24578394.971693743,2457839497.1693745
25,n03720891_5553_maraca.jpg,alpha_beta,17.583496,-7.645365e+19,7.645365e+19,4.3480347833009213e+18,4.3480347833009216e+20
25,n03720891_5553_maraca.jpg,composite,17.583496,1806.0957,1788.5122,101.71539251316783,10171.539251316783
26,n02419796_445_antelope.jpg,z_plus,17.563839,5.6312475,11.932591,0.679384015399213,67.9384015399213
26,n02419796_445_antelope.jpg,epsilon,17.563839,252349500.0,252349490.0,14367558.742620822,1436755874.262082
26,n02419796_445_antelope.jpg,alpha_beta,17.563839,-1.5015484e+23,1.5015484e+23,8.549089967148824e+21,8.549089967148825e+23
26,n02419796_445_antelope.jpg,composite,17.563839,263.78183,246.21799,14.018460749095162,1401.8460749095161
27,n04141076_43723_saxophone.jpg,z_plus,15.175144,4.183189,10.991955,0.724339397444471,72.4339397444471
27,n04141076_43723_saxophone.jpg,epsilon,15.175144,982052540.0,982052540.0,64714544.47351053,6471454447.351053
27,n04141076_43723_saxophone.jpg,alpha_beta,15.175144,2.8196066e+21,2.8196066e+21,1.8580427186118554e+20,1.8580427186118555e+22
27,n04141076_43723_saxophone.jpg,composite,15.175144,43.889145,28.714,1.8921731701514724,189.21731701514724
28,n03991062_19806_flower_pot.jpg,z_plus,13.705673,5.5662456,8.139427,0.5938728477715023,59.38728477715023
28,n03991062_19806_flower_pot.jpg,epsilon,13.705673,-557979970.0,557979970.0,40711605.99653749,4071160599.653749
28,n03991062_19806_flower_pot.jpg,alpha_beta,13.705673,5.4097598e+20,5.4097598e+20,3.947095245964945e+19,3.947095245964945e+21
28,n03991062_19806_flower_pot.jpg,composite,13.705673,121.46326,107.75758,7.862261262041648,786.2261262041648
29,n04118538_8452_rugby_ball.jpg,z_plus,18.068663,7.561426,10.5072365,0.5815171098980266,58.151710989802666
29,n04118538_8452_rugby_ball.jpg,epsilon,18.068663,216422240.0,216422220.0,11977766.603921006,1197776660.3921006
29,n04118538_8452_rugby_ball.jpg,alpha_beta,18.068663,-4.433375e+17,4.433375e+17,2.4536264458192324e+16,2.453626445819232e+18
29,n04118538_8452_rugby_ball.jpg,composite,18.068663,321.3257,303.25705,16.78359132207206,1678.359132207206
30,n07768694_1682_pomegranate.jpg,z_plus,14.7798395,6.7186065,8.0612335,0.5454209101125151,54.542091011251514
30,n07768694_1682_pomegranate.jpg,epsilon,14.7798395,123318170.0,123318150.0,8343673.276071582,834367327.6071582
30,n07768694_1682_pomegranate.jpg,alpha_beta,14.7798395,3.375925e+18,3.375925e+18,2.28414192518756e+17,2.28414192518756e+19
30,n07768694_1682_pomegranate.jpg,composite,14.7798395,536.80414,522.0243,35.32002437528745,3532.0024375287453
31,n03141823_6920_crutch.jpg,z_plus,18.224789,9.728627,8.496161,0.46618710462015783,46.618710462015784
31,n03141823_6920_crutch.jpg,epsilon,18.224789,-1029027800.0,1029027800.0,56463084.14408033,5646308414.408033
31,n03141823_6920_crutch.jpg,alpha_beta,18.224789,-2.0791008e+19,2.0791008e+19,1.1408093008590903e+18,1.1408093008590904e+20
31,n03141823_6920_crutch.jpg,composite,18.224789,2174.4875,2156.2627,118.31482574302362,11831.482574302361
32,n02484322_11526_monkey.jpg,z_plus,17.057417,11.39445,5.6629667,0.3319943902292664,33.19943902292664
32,n02484322_11526_monkey.jpg,epsilon,17.057417,32573588.0,32573570.0,1909642.6005592528,190964260.05592528
32,n02484322_11526_monkey.jpg,alpha_beta,17.057417,1.3331972e+18,1.3331972e+18,7.815938150041365e+16,7.815938150041364e+18
32,n02484322_11526_monkey.jpg,composite,17.057417,1450.9895,1433.9321,84.06502203074446,8406.502203074446
33,n03255030_9287_dumbbell.jpg,z_plus,15.965523,7.613032,8.352491,0.5231580262432202,52.31580262432202
33,n03255030_9287_dumbbell.jpg,epsilon,15.965523,28637796.0,28637780.0,1793726.4202203122,179372642.02203122
33,n03255030_9287_dumbbell.jpg,alpha_beta,15.965523,1.0119173e+19,1.0119173e+19,6.338140563834383e+17,6.3381405638343836e+19
33,n03255030_9287_dumbbell.jpg,composite,15.965523,392.72354,376.75803,23.5982267301084,2359.82267301084
34,n03793489_1770_computer_mouse.jpg,z_plus,10.720988,4.1755176,6.5454707,0.6105286702032815,61.05286702032815
34,n03793489_1770_computer_mouse.jpg,epsilon,10.720988,76853176.0,76853170.0,7168477.945445723,716847794.5445722
34,n03793489_1770_computer_mouse.jpg,alpha_beta,10.720988,-2.1111824e+21,2.1111824e+21,1.969205002681712e+20,1.969205002681712e+22
34,n03793489_1770_computer_mouse.jpg,composite,10.720988,432.73276,422.01178,39.3631416223231,3936.31416223231
35,n02787622_7389_banjo.jpg,z_plus,13.357741,8.112406,5.2453356,0.39268132529086053,39.26813252908605
35,n02787622_7389_banjo.jpg,epsilon,13.357741,91815090.0,91815070.0,6873547.671485647,687354767.1485647
35,n02787622_7389_banjo.jpg,alpha_beta,13.357741,-4.5883565e+17,4.5883565e+17,3.4349793048066464e+16,3.4349793048066463e+18
35,n02787622_7389_banjo.jpg,composite,13.357741,724.4375,711.0798,53.23353357056285,5323.353357056285
36,n04442312_5180_toaster.jpg,z_plus,13.759879,8.275677,5.4842024,0.3985647213768236,39.85647213768236
36,n04442312_5180_toaster.jpg,epsilon,13.759879,493556030.0,493556030.0,35869212.79889448,3586921279.889448
36,n04442312_5180_toaster.jpg,alpha_beta,13.759879,1.3112366e+17,1.3112366e+17,9529419426625708.0,9.529419426625708e+17
36,n04442312_5180_toaster.jpg,composite,13.759879,363.79083,350.03094,25.438518895658017,2543.8518895658017
37,n06874185_10683_traffic_light.jpg,z_plus,9.780699,3.5995588,6.18114,0.6319732451391269,63.19732451391269
37,n06874185_10683_traffic_light.jpg,epsilon,9.780699,-5664564000.0,5664564000.0,579157415.3350534,57915741533.50534
37,n06874185_10683_traffic_light.jpg,alpha_beta,9.780699,-6.458844e+19,6.458844e+19,6.603663142852044e+18,6.603663142852044e+20
37,n06874185_10683_traffic_light.jpg,composite,9.780699,87.26376,77.48306,7.922037526030928,792.2037526030928
38,n01443537_2625_goldfish.jpg,z_plus,19.517498,6.252252,13.265245,0.6796591154165836,67.96591154165836
38,n01443537_2625_goldfish.jpg,epsilon,19.517498,-24234632.0,24234652.0,1241688.4571192213,124168845.71192214
38,n01443537_2625_goldfish.jpg,alpha_beta,19.517498,-4.3325504e+19,4.3325504e+19,2.2198287704719823e+18,2.2198287704719822e+20
38,n01443537_2625_goldfish.jpg,composite,19.517498,692.0533,672.53577,34.4580932455307,3445.80932455307
39,n04317175_7903_stethoscope.jpg,z_plus,26.159578,10.728737,15.430841,0.5898734778744894,58.98734778744894
39,n04317175_7903_stethoscope.jpg,epsilon,26.159578,-2280814600.0,2280814600.0,87188507.54087716,8718850754.087717
39,n04317175_7903_stethoscope.jpg,alpha_beta,26.159578,1.4036266e+20,1.4036266e+20,5.365631613130515e+18,5.3656316131305154e+20
39,n04317175_7903_stethoscope.jpg,composite,26.159578,1131.0067,1104.8472,42.23489974758989,4223.489974758989
40,n04442312_12329_toaster.jpg,z_plus,22.212746,6.721036,15.49171,0.697424350013202,69.7424350013202
40,n04442312_12329_toaster.jpg,epsilon,22.212746,-590005440.0,590005440.0,26561571.84850621,2656157184.8506207
40,n04442312_12329_toaster.jpg,alpha_beta,22.212746,5.1978175e+20,5.1978175e+20,2.3400157842023485e+19,2.3400157842023485e+21
40,n04442312_12329_toaster.jpg,composite,22.212746,424.93726,402.72452,18.13033489198189,1813.0334891981888
41,n02346627_3512_porcupine.jpg,z_plus,14.304886,7.9514174,6.3534684,0.44414673965011964,44.414673965011964
41,n02346627_3512_porcupine.jpg,epsilon,14.304886,465868220.0,465868220.0,32567070.327450234,3256707032.7450233
41,n02346627_3512_porcupine.jpg,alpha_beta,14.304886,6.616187e+20,6.616187e+20,4.6251238253186195e+19,4.6251238253186195e+21
41,n02346627_3512_porcupine.jpg,composite,14.304886,2094.918,2080.613,145.44772022002266,14544.772022002266
42,n04116512_9541_rubber_eraser.jpg,z_plus,20.022532,5.4616547,14.560877,0.7272245689188086,72.72245689188085
42,n04116512_9541_rubber_eraser.jpg,epsilon,20.022532,-159807280.0,159807300.0,7981373.180359256,798137318.0359256
42,n04116512_9541_rubber_eraser.jpg,alpha_beta,20.022532,9.676308e+18,9.676308e+18,4.83270966526384e+17,4.83270966526384e+19
42,n04116512_9541_rubber_eraser.jpg,composite,20.022532,239.89467,219.87213,10.98123537642869,1098.123537642869
43,n07753592_9306_banana.jpg,z_plus,9.677478,3.5996995,6.0777783,0.6280332997267484,62.80332997267484
43,n07753592_9306_banana.jpg,epsilon,9.677478,-208706240.0,208706260.0,21566182.790821787,2156618279.0821786
43,n07753592_9306_banana.jpg,alpha_beta,9.677478,8.7466915e+19,8.7466915e+19,9.038193289346254e+18,9.038193289346254e+20
43,n07753592_9306_banana.jpg,composite,9.677478,232.3512,222.67372,23.009478817726215,2300.9478817726217
44,n02924116_58545_bus.jpg,z_plus,13.350577,2.045382,11.305195,0.8467944534351736,84.67944534351736
44,n02924116_58545_bus.jpg,epsilon,13.350577,-668924700.0,668924700.0,50104550.10231258,5010455010.231258
44,n02924116_58545_bus.jpg,alpha_beta,13.350577,-4.757628e+19,4.757628e+19,3.5636122905864474e+18,3.563612290586447e+20
44,n02924116_58545_bus.jpg,composite,13.350577,56.891006,43.54043,3.2613142489982576,326.1314248998258
45,n07747607_813_orange.jpg,z_plus,20.187305,12.648079,7.5392265,0.37346373690723733,37.34637369072373
45,n07747607_813_orange.jpg,epsilon,20.187305,-13828210.0,13828230.0,684996.322726864,68499632.2726864
45,n07747607_813_orange.jpg,alpha_beta,20.187305,-7.0596435e+19,7.0596435e+19,3.4970707513892844e+18,3.4970707513892844e+20
45,n07747607_813_orange.jpg,composite,20.187305,1329.5916,1309.4043,64.8627574405495,6486.27574405495
46,n02342885_7641_hamster.jpg,z_plus,13.509986,9.253772,4.256214,0.315042085576346,31.5042085576346
46,n02342885_7641_hamster.jpg,epsilon,13.509986,68770940.0,68770930.0,5090377.47211314,509037747.21131396
46,n02342885_7641_hamster.jpg,alpha_beta,13.509986,2.424824e+20,2.424824e+20,1.7948383356349321e+19,1.7948383356349322e+21
46,n02342885_7641_hamster.jpg,composite,13.509986,4375.4365,4361.927,322.8668617497245,32286.68617497245
47,n02454379_10511_armadillo.jpg,z_plus,30.667469,10.021825,20.645645,0.6732099451809409,67.3209945180941
47,n02454379_10511_armadillo.jpg,epsilon,30.667469,577635460.0,577635460.0,18835445.974257488,1883544597.4257488
47,n02454379_10511_armadillo.jpg,alpha_beta,30.667469,3.4553098e+18,3.4553098e+18,1.126701993371267e+17,1.126701993371267e+19
47,n02454379_10511_armadillo.jpg,composite,30.667469,1134.779,1104.1116,36.002696255822755,3600.2696255822757
48,n04330267_15330_stove.jpg,z_plus,21.890123,8.230491,13.659633,0.6240089401494833,62.40089401494833
48,n04330267_15330_stove.jpg,epsilon,21.890123,280636160.0,280636130.0,12820216.829215232,1282021682.9215233
48,n04330267_15330_stove.jpg,alpha_beta,21.890123,3.5567986e+18,3.5567986e+18,1.6248417425411517e+17,1.6248417425411516e+19
48,n04330267_15330_stove.jpg,composite,21.890123,1315.057,1293.1669,59.07535779306347,5907.535779306347
49,n02892767_5122_brassiere.jpg,z_plus,23.864002,9.280436,14.583567,0.6111115195949683,61.11115195949684
49,n02892767_5122_brassiere.jpg,epsilon,23.864002,452620500.0,452620480.0,18966662.660384715,1896666266.0384715
49,n02892767_5122_brassiere.jpg,alpha_beta,23.864002,-1.981479e+19,1.981479e+19,8.303213030393526e+17,8.303213030393525e+19
49,n02892767_5122_brassiere.jpg,composite,23.864002,3831.9812,3808.1172,159.57579751257722,15957.579751257723
50,n07873807_1051_pizza.jpg,z_plus,19.623861,10.42224,9.201621,0.46889961707491107,46.8899617074911
50,n07873807_1051_pizza.jpg,epsilon,19.623861,-257418300.0,257418320.0,13117618.183436118,1311761818.3436117
50,n07873807_1051_pizza.jpg,alpha_beta,19.623861,-2.72144e+18,2.72144e+18,1.3868014781424736e+17,1.3868014781424736e+19
50,n07873807_1051_pizza.jpg,composite,19.623861,2156.4587,2136.835,108.88962812979184,10888.962812979185
51,n02084071_77_dog.jpg,z_plus,12.48474,3.5351746,8.949566,0.7168403749151119,71.68403749151119
51,n02084071_77_dog.jpg,epsilon,12.48474,579056.0,579043.5,46380.09986765665,4638009.986765665
51,n02084071_77_dog.jpg,alpha_beta,12.48474,2.5712498e+22,2.5712498e+22,2.0595140666158607e+21,2.0595140666158607e+23
51,n02084071_77_dog.jpg,composite,12.48474,273.47186,260.98712,20.90448949542972,2090.448949542972
52,n03062245_872_cocktail_shaker.jpg,z_plus,16.392788,6.072832,10.319956,0.6295424467842426,62.95424467842427
52,n03062245_872_cocktail_shaker.jpg,epsilon,16.392788,-50481224.0,50481240.0,3079478.622072644,307947862.2072644
52,n03062245_872_cocktail_shaker.jpg,alpha_beta,16.392788,-1.159919e+18,1.159919e+18,7.075788076379987e+16,7.075788076379987e+18
52,n03062245_872_cocktail_shaker.jpg,composite,16.392788,266.48007,250.08728,15.255933357705564,1525.5933357705565
53,n02118333_6_fox.jpg,z_plus,19.718807,8.391431,11.327376,0.5744453119524698,57.44453119524698
53,n02118333_6_fox.jpg,epsilon,19.718807,-20998544.0,20998564.0,1064900.313906833,106490031.39068331
53,n02118333_6_fox.jpg,alpha_beta,19.718807,3.9393093e+21,3.9393093e+21,1.9977421787577172e+20,1.997742178757717e+22
53,n02118333_6_fox.jpg,composite,19.718807,2718.5686,2698.8499,136.8667903289101,13686.67903289101
54,n02992211_25528_cello.jpg,z_plus,20.000853,9.129537,10.871316,0.5435426269684575,54.354262696845744
54,n02992211_25528_cello.jpg,epsilon,20.000853,-747307260.0,747307260.0,37363770.408923134,3736377040.8923135
54,n02992211_25528_cello.jpg,alpha_beta,20.000853,-6.708854e+19,6.708854e+19,3.354284026856672e+18,3.3542840268566725e+20
54,n02992211_25528_cello.jpg,composite,20.000853,1376.3973,1356.3965,67.8169332309046,6781.69332309046
55,n04542943_3211_waffle_iron.jpg,z_plus,14.390371,6.826653,7.5637183,0.5256096697461925,52.56096697461925
55,n04542943_3211_waffle_iron.jpg,epsilon,14.390371,232017380.0,232017360.0,16123097.506106852,1612309750.610685
55,n04542943_3211_waffle_iron.jpg,alpha_beta,14.390371,1.37846125e+20,1.37846125e+20,9.579052653883046e+18,9.579052653883046e+20
55,n04542943_3211_waffle_iron.jpg,composite,14.390371,229.86684,215.47647,14.973656071918773,1497.3656071918774
56,n02951585_3935_can_opener.jpg,z_plus,19.567924,8.586964,10.980961,0.5611714643349173,56.117146433491726
56,n02951585_3935_can_opener.jpg,epsilon,19.567924,36598990.0,36598972.0,1870355.3357967476,187035533.57967475
56,n02951585_3935_can_opener.jpg,alpha_beta,19.567924,-1.239795e+18,1.239795e+18,6.335853441158947e+16,6.335853441158947e+18
56,n02951585_3935_can_opener.jpg,composite,19.567924,1017.53094,997.963,50.99994190335387,5099.994190335387
57,n03814639_5954_neck_brace.jpg,z_plus,15.219648,4.5935674,10.626081,0.6981817985402244,69.81817985402245
57,n03814639_5954_neck_brace.jpg,epsilon,15.219648,26245284.0,26245268.0,1724433.2704277937,172443327.0427794
57,n03814639_5954_neck_brace.jpg,alpha_beta,15.219648,-2.5400526e+19,2.5400526e+19,1.668929898657653e+18,1.668929898657653e+20
57,n03814639_5954_neck_brace.jpg,composite,15.219648,92.84463,77.62498,5.100313441181557,510.0313441181557
